"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","price"
"4915953","25267067","2014-12-27","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews}","f","40.68435953482176","-73.93237703573217","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,translation missing: en.hosting_amenity_50}","2","2","18","2015-05-20","2017-09-18","90","9","8","10","10","9","9","strict","0.62","$150.00"
"20490991","6313256","2013-05-09","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews, jumio, government_id}","t","40.681127517816705","-73.94056987350388","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Self Check-In,Keypad,Lockbox,Private living room}","1","3","5","2017-09-07","2017-09-30","92","10","10","10","10","8","10","moderate","5","$47.00"
"17892401","5040144","2013-02-10","within an hour","90%","N/A","f","1","{email, phone, reviews, jumio, offline_government_id, kba, government_id}","t","40.68012406251906","-73.90917532070215","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Breakfast,Pets live on this property,Buzzer/wireless intercom,Heating,Smoke detector,First aid kit,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Lockbox}","1","1","4","2017-07-27","2017-10-01","93","10","8","10","10","10","10","flexible","1.76","$50.00"
"14615541","65595344","2016-04-03","N/A","N/A","N/A","f","1","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.69079355122368","-73.93343697230527","Apartment","Shared room","5","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Pets allowed,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","1","3","2016-10-03","2017-05-28","100","10","10","10","10","10","9","strict","0.25","$65.00"
"15324542","6202359","2013-05-02","within a day","100%","N/A","f","1","{email, phone, reviews, kba}","t","40.695170830211815","-73.94013384465592","Apartment","Private room","1","1.0","1","1","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","28","1","2017-04-30","2017-04-30","100","10","10","10","10","10","10","strict","0.19","$38.00"
"8387244","26909087","2015-01-29","N/A","N/A","N/A","f","1","{phone, reviews}","f","40.69067405803947","-73.92643288133655","Apartment","Private room","1","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Smoke detector,Carbon monoxide detector,First aid kit}","1","1","2","2015-09-28","2015-10-11","100","10","9","10","10","9","9","flexible","0.08","$65.00"
"673248","3317183","2012-08-20","within a few hours","100%","N/A","f","3","{email, phone, reviews}","f","40.68773324573298","-73.95630782336755","House","Entire home/apt","7","1.0","2","5","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron}","2","3","114","2012-10-09","2017-09-14","92","9","9","9","10","9","9","strict","1.88","$89.00"
"18120946","9909635","2013-11-09","within an hour","100%","N/A","t","3","{email, phone, google, amex, reviews, jumio, offline_government_id, government_id}","t","40.69189971986403","-73.94487481670765","Condominium","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad,Private entrance}","2","2","14","2017-04-15","2017-09-19","100","10","10","10","10","10","10","strict","2.46","$95.00"
"9864155","3511476","2012-09-08","N/A","N/A","N/A","f","1","{email, phone, reviews, jumio, government_id}","t","40.684159247121755","-73.93936969646482","Apartment","Entire home/apt","6","3.0","2","2","Real Bed","{Wireless Internet,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials}","4","2","2","2015-12-29","2016-01-02","100","10","10","10","10","9","10","strict","0.09","$125.00"
"11698202","7074749","2013-06-23","N/A","N/A","N/A","f","1","{email, phone, reviews, jumio}","t","40.68690651685657","-73.9584744932663","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","20","1","2016-03-30","2016-03-30","80","6","8","10","10","10","8","strict","0.05","$50.00"
"3309572","341981","2011-01-10","within an hour","100%","N/A","t","1","{email, phone, reviews, jumio, offline_government_id, government_id, work_email}","t","40.67859123825739","-73.93878258286702","Apartment","Private room","1","1.0","1","1","Futon","{Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Pets allowed,Doorman,Gym,Breakfast,Pets live on this property,Dog(s),Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,Self Check-In,Doorman}","1","1","34","2014-07-08","2017-09-23","94","9","10","10","10","9","9","strict","0.86","$90.00"
"8815099","46178162","2015-10-09","a few days or more","40%","N/A","f","1","{email, phone, reviews, kba}","t","40.682701683626085","-73.93119477048965","Apartment","Entire home/apt","6","1.0","3","3","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo}","6","2","20","2015-10-15","2017-05-31","93","10","10","10","10","9","10","strict","0.83","$200.00"
"16546581","108911900","2016-12-28","within a day","67%","N/A","f","1","{email, phone, linkedin, reviews, jumio, offline_government_id, government_id, work_email}","t","40.68197957420816","-73.91323745177894","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Breakfast,Indoor fireplace,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Iron,Laptop friendly workspace,Private entrance,Fireplace guards,Room-darkening shades,Game console}","1","2","8","2017-01-08","2017-08-28","97","9","10","10","10","9","9","flexible","0.90","$120.00"
"17463985","1377444","2011-11-06","within an hour","100%","N/A","f","1","{email, phone, reviews, kba, work_email}","t","40.68409435479114","-73.94153818073471","Townhouse","Entire home/apt","4","1.5","2","2","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Pets live on this property,Dog(s),Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Lockbox,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard,Well-lit path to entrance}","1","3","9","2017-03-30","2017-09-24","100","10","10","10","10","10","10","strict","1.44","$260.00"
"13658448","79178973","2016-06-21","N/A","N/A","N/A","f","1","{email, phone, google, reviews, jumio, kba, government_id}","t","40.68332556204261","-73.93681984974656","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,Self Check-In,Keypad,Private living room,Private entrance}","1","1","3","2016-09-18","2017-05-15","93","9","9","10","10","10","10","flexible","0.24","$150.00"
"16283324","103114782","2016-11-09","within an hour","100%","N/A","f","20","{email, phone, reviews}","f","40.6940413462362","-73.95107422685203","Apartment","Private room","5","1.0","1","3","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Essentials,Lock on bedroom door,Hair dryer,Iron,Self Check-In,Keypad}","2","2","36","2017-01-05","2017-09-18","91","9","9","10","9","8","10","strict","3.99","$85.00"
"5928632","9478849","2013-10-17","within an hour","100%","N/A","f","1","{email, phone, reviews, jumio, work_email}","t","40.69220081458222","-73.94801781609125","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Essentials,24-hour check-in,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","48","2015-04-25","2017-04-05","91","9","9","10","9","9","9","strict","1.61","$69.00"
"4881408","25103500","2014-12-22","within an hour","100%","N/A","f","2","{email, phone, reviews, kba}","t","40.694766767947776","-73.93297855875652","House","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Smoking allowed,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Lock on bedroom door}","1","1","8","2015-09-05","2017-10-01","87","9","8","10","9","8","9","flexible","0.32","$75.00"
"14187475","280693","2010-11-07","within a few hours","100%","N/A","f","1","{email, phone, facebook, reviews, jumio, government_id, work_email}","t","40.68805525314852","-73.95491323737453","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Pets live on this property,Dog(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Bathtub,Children’s books and toys,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove}","1","2","11","2016-08-09","2017-09-03","100","10","9","10","10","10","10","moderate","0.79","$200.00"
"4491261","23188519","2014-10-31","within an hour","100%","N/A","f","4","{email, phone, reviews, jumio}","t","40.693399072799195","-73.95070473825483","House","Private room","2","2.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Smart lock}","1","1","100","2015-04-25","2017-09-15","83","9","8","9","9","8","9","strict","3.36","$63.00"
"14710717","10085633","2013-11-17","within an hour","100%","N/A","t","1","{email, phone, reviews, kba}","t","40.68112064452083","-73.93318174220413","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50}","1","3","67","2016-09-06","2017-09-27","99","10","10","10","10","10","10","moderate","5.13","$80.00"
"19691108","31582668","2015-04-20","within an hour","100%","N/A","f","1","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.68127927380455","-73.93201978733958","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{Wireless Internet,Air conditioning,Breakfast,Heating,Smoke detector,Essentials,Shampoo,Hangers,Private entrance,Hot water}","1","3","1","2017-09-13","2017-09-13","100","10","10","10","10","10","10","moderate","1","$99.00"
"14579123","76765350","2016-06-09","within an hour","100%","N/A","t","2","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.68465336835072","-73.95644027313557","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","3","13","2016-11-21","2017-09-18","98","10","10","10","10","10","10","strict","1.23","$55.00"
"816503","3789027","2012-10-07","within an hour","100%","N/A","f","2","{email, phone, reviews}","f","40.694919667992636","-73.94883064352487","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Hangers,Hair dryer,Iron}","1","1","169","2012-12-30","2017-09-30","81","8","7","9","9","8","8","strict","2.92","$85.00"
"16414081","3722715","2012-10-01","a few days or more","0%","N/A","f","1","{email, phone, facebook, google, reviews, jumio, offline_government_id, government_id}","f","40.69055120530116","-73.95394455724364","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Gym,Pets live on this property,Cat(s),Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","6","2016-12-27","2017-03-19","83","10","8","10","10","10","8","strict","0.64","$85.00"
"20214413","143807664","2017-08-01","within an hour","100%","N/A","f","1","{email, phone, reviews}","f","40.68606074385311","-73.93861138722012","House","Entire home/apt","4","1.0","2","3","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox,Window guards,Room-darkening shades,Game console,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Wide hallway clearance}","4","3","6","2017-08-15","2017-09-24","100","10","9","10","10","10","10","flexible","3.67","$100.00"
"20607428","147279080","2017-08-22","within a few hours","100%","N/A","f","1","{phone, reviews}","f","40.67786349033874","-73.92363117075635","Apartment","Private room","10","1.0","1","4","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Suitable for events,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Self Check-In,Lockbox,Private entrance}","2","2","1","2017-09-18","2017-09-18","100","10","10","10","8","6","10","strict","1","$75.00"
"11039092","57274457","2016-02-03","within a day","100%","N/A","f","1","{email, phone, google, amex, reviews, jumio, kba, work_email}","t","40.679422042916784","-73.93919900237802","Apartment","Shared room","5","1.0","1","2","Real Bed","{Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Doorman,Gym,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","2","1","6","2016-05-15","2017-04-09","97","10","10","10","10","9","10","moderate","0.36","$99.00"
"1863930","3351261","2012-08-23","within a few hours","90%","N/A","f","1","{email, phone, reviews, jumio}","t","40.688641979216165","-73.94165659834884","Apartment","Entire home/apt","8","1.0","2","4","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self Check-In,Keypad}","1","1","84","2014-06-15","2017-08-18","85","8","8","9","9","8","9","moderate","2.09","$120.00"
"5142888","26586864","2015-01-23","within an hour","100%","N/A","t","1","{email, phone, reviews, kba}","t","40.68724420292819","-73.92693939980784","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Pets live on this property,Cat(s),Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Self Check-In,Lockbox}","2","2","60","2015-08-20","2017-09-16","94","10","9","10","10","9","10","moderate","2.32","$68.00"
"13004484","16376182","2014-06-04","N/A","N/A","N/A","f","2","{email, phone, amex, reviews, kba}","t","40.69056871910776","-73.95709048903295","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","2","4","4","2016-05-30","2017-03-15","90","9","10","10","10","8","10","moderate","0.24","$75.00"
"422414","29762","2009-08-05","within an hour","100%","N/A","f","7","{email, phone, manual_online, reviews, manual_offline, jumio, kba, government_id}","t","40.678756131306514","-73.91097988522114","Apartment","Private room","2","1.0","1","1","Real Bed","{}","1","5","110","2012-04-22","2017-09-07","89","9","9","9","10","8","9","strict","1.66","$39.00"
"13398514","35523874","2015-06-11","within an hour","73%","N/A","f","1","{email, phone, reviews, kba}","t","40.68449106501774","-73.9399404381827","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace,Bathtub,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove}","1","1","132","2016-06-10","2017-09-17","84","9","9","9","9","8","8","moderate","8.25","$102.00"
"14840286","9977688","2013-11-13","within an hour","100%","N/A","f","1","{email, phone, reviews, kba}","t","40.68784983050775","-73.92412133982535","House","Entire home/apt","10","3.5","4","6","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","4","2","2016-11-25","2017-05-11","80","10","10","8","8","6","8","strict","0.19","$541.00"
"11562327","5131090","2013-02-18","N/A","N/A","N/A","t","1","{email, phone, reviews, kba}","t","40.68608895290729","-73.94331895867519","Apartment","Entire home/apt","6","1.0","4","4","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance}","3","3","22","2016-07-01","2017-06-06","98","10","10","10","10","9","10","strict","1.44","$200.00"
"15102026","19983675","2014-08-13","N/A","N/A","N/A","f","1","{email, phone, linkedin, reviews, jumio, government_id}","t","40.6867752905756","-73.9446723927737","Apartment","Private room","2","1.0","1","1","Futon","{Wireless Internet,Kitchen,Heating,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","3","2016-10-05","2016-10-29","93","10","10","10","10","9","10","moderate","0.25","$55.00"
"14838379","932095","2011-08-06","N/A","N/A","N/A","f","1","{email, phone, facebook, reviews, kba, work_email}","t","40.68854665877665","-73.95232304191063","House","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Washer,Dryer,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","1","2016-09-27","2016-09-27","100","10","10","10","10","10","10","moderate","0.08","$78.00"
