"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"7194793","https://a2.muscache.com/im/pictures/501dd461-a951-4ab4-8601-1b7227a1881f.jpg?aki_policy=large","9969381","2013-11-12","within an hour","100%","93%","t","https://a1.muscache.com/im/users/9969381/profile_pic/1411986554/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34940348733903","-71.08680791113028","Apartment","Private room","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$140.00","1","2","35","2015-08-18","2016-08-11","99","10","10","10","10","10","10","moderate","2.71"
"12897110","https://a2.muscache.com/im/pictures/dd02bba5-fd9f-4b6d-bda4-3c34b53d00c9.jpg?aki_policy=large","70633440","2016-05-06","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/6b546dee-270c-4c51-b6c2-918b182dee5f.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34448567335711","-71.08076259510035","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Breakfast,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$176.00","1","4","9","2016-06-19","2016-08-28","91","10","9","10","10","10","9","flexible","3.33"
"6075481","https://a2.muscache.com/im/pictures/91b717ec-50ea-4c1e-bcb3-4da7bc63a4fe.jpg?aki_policy=large","13765922","2014-04-01","within a day","100%","75%","f","https://a0.muscache.com/im/users/13765922/profile_pic/1396349174/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.352815125661586","-71.08121725139918","Apartment","Entire home/apt","4","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Iron,Laptop Friendly Workspace}","$200.00","2","1","40","2015-05-17","2016-08-12","88","9","9","9","10","10","8","flexible","2.50"
"3704801","https://a0.muscache.com/im/pictures/49156868/089e7b4d_original.jpg?aki_policy=large","8812693","2013-09-13","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/8812693/profile_pic/1379082734/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.34610828954821","-71.0780950326433","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","$150.00","1","1","2","2014-08-11","2014-09-01","90","10","9","10","10","10","10","flexible","0.08"
"10569282","https://a2.muscache.com/im/pictures/5f60c856-85fd-4312-bc74-32965cbd02c4.jpg?aki_policy=large","48494513","2015-11-08","within a few hours","91%","94%","f","https://a2.muscache.com/im/pictures/a876f39f-e97b-4854-bad2-13752f81abe8.jpg?aki_policy=profile_x_medium","11","['email', 'phone', 'reviews']","f","42.35395557233241","-71.07444555927097","Apartment","Entire home/apt","6","1.5","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Elevator in Building,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$379.00","1","2","14","2016-02-26","2016-08-28","90","9","10","9","10","10","10","strict","2.15"
"14714374","https://a2.muscache.com/im/pictures/351f2f6a-6b63-4106-820e-7bfdbb2518a5.jpg?aki_policy=large","91548283","2016-08-23","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/a2aad1ce-e772-496c-87da-a974eb9cbfbf.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.347175112473806","-71.07825316216426","Condominium","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$130.00","1","3","3","2016-08-26","2016-09-01","100","9","10","10","10","10","10","strict","3"
"13912470","https://a2.muscache.com/im/pictures/56123466-a505-4f87-bc26-61c2c4584f20.jpg?aki_policy=large","82529160","2016-07-08","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/471ab2aa-2e37-424c-ba7e-b78cee1cc3c0.jpg?aki_policy=profile_x_medium","5","['email', 'phone', 'reviews', 'jumio']","t","42.34996452066192","-71.0843887624094","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Family/Kid Friendly,Washer,Dryer,Smoke Detector}","$256.00","1","2","5","2016-07-21","2016-08-29","96","10","10","9","10","10","10","super_strict_30","3.06"
"13912467","https://a2.muscache.com/im/pictures/949612f3-b175-4a12-a8cd-a94580b86d09.jpg?aki_policy=large","82529160","2016-07-08","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/471ab2aa-2e37-424c-ba7e-b78cee1cc3c0.jpg?aki_policy=profile_x_medium","5","['email', 'phone', 'reviews', 'jumio']","t","42.35047733098711","-71.08384618931507","Apartment","Entire home/apt","5","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit}","$296.00","1","2","4","2016-07-21","2016-08-18","100","10","10","10","10","10","10","super_strict_30","2.45"
"2246959","https://a1.muscache.com/im/pictures/55492145/ca391d0f_original.jpg?aki_policy=large","9419684","2013-10-14","within a few hours","96%","68%","f","https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium","313","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.346482743286344","-71.07967502184705","Apartment","Entire home/apt","5","1.5","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$363.00","1","3","22","2014-03-21","2016-08-23","91","9","9","9","9","10","9","moderate","0.73"
"6882615","https://a2.muscache.com/im/pictures/65cb4f3c-1a77-4209-ab87-5b3ae517211d.jpg?aki_policy=large","22348222","2014-10-09","within a few hours","100%","91%","f","https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium","52","['email', 'phone', 'reviews', 'jumio']","t","42.34929912373992","-71.08347012375727","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer}","$160.00","1","7","7","2015-11-20","2016-07-17","97","9","9","9","9","10","9","strict","0.72"
"5899031","https://a1.muscache.com/im/pictures/73521166/c1816232_original.jpg?aki_policy=large","30638417","2015-04-05","within a few hours","100%","86%","f","https://a2.muscache.com/im/users/30638417/profile_pic/1428261622/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.35264243559762","-71.0761454559969","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","$350.00","1","4","27","2015-05-01","2016-08-18","89","9","10","9","9","10","9","flexible","1.63"
"1868513","https://a2.muscache.com/im/pictures/97fe123b-d8a7-4757-8534-9c3a633b5f59.jpg?aki_policy=large","9419684","2013-10-14","within a few hours","96%","68%","f","https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium","313","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.346196860971546","-71.07856621775574","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$298.00","1","3","6","2014-05-17","2015-01-06","90","9","9","8","9","10","9","moderate","0.21"
"11371205","https://a2.muscache.com/im/pictures/42da9716-7d58-4b38-bad6-ce46f90d63e4.jpg?aki_policy=large","21184200","2014-09-10","within an hour","99%","81%","f","https://a2.muscache.com/im/pictures/b54817f1-c0bd-49db-9a10-306e9450f146.jpg?aki_policy=profile_x_medium","30","['email', 'phone', 'amex', 'reviews', 'kba']","t","42.34988125104417","-71.08221800171845","Apartment","Entire home/apt","8","1.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Heating,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$200.00","4","1","19","2016-05-15","2016-08-22","91","9","10","9","10","10","9","strict","4.91"
"12998272","https://a2.muscache.com/im/pictures/10771fbc-5bce-45c9-b3f4-18175919cf30.jpg?aki_policy=large","71647340","2016-05-12","within a day","78%","67%","f","https://a2.muscache.com/im/pictures/a95124ec-1ef2-4929-b2b8-a3fa224d98d7.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews']","f","42.348921685569465","-71.09035524816704","Apartment","Entire home/apt","5","1.0","2","3","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$286.00","4","1","1","2016-09-05","2016-09-05","100","10","10","10","10","10","10","flexible","1"
"197146","https://a1.muscache.com/im/pictures/1672326/c8f9cbff_original.jpg?aki_policy=large","25188","2009-07-10","within a few hours","89%","45%","f","https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium","558","['email', 'phone', 'reviews', 'jumio']","t","42.34794627306118","-71.08488222123127","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning}","$356.00","1","2","20","2012-03-04","2016-07-20","91","9","9","9","9","10","8","super_strict_30","0.36"
"4358181","https://a0.muscache.com/im/pictures/95244330/2259ca28_original.jpg?aki_policy=large","4195134","2012-11-19","within a day","70%","93%","f","https://a2.muscache.com/im/pictures/c125a294-45fc-4fb8-a451-c8c036271ea8.jpg?aki_policy=profile_x_medium","7","['email', 'phone', 'reviews', 'jumio']","t","42.35291931229008","-71.07898548030663","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials}","$130.00","1","60","4","2015-03-27","2015-09-01","95","10","10","10","9","10","10","strict","0.23"
"4080849","https://a2.muscache.com/im/pictures/53971526/02860957_original.jpg?aki_policy=large","18993068","2014-07-27","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/18993068/profile_pic/1412788675/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34398792552873","-71.08232026318744","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,24-Hour Check-in,Hair Dryer,Iron,Laptop Friendly Workspace}","$250.00","2","1","3","2015-03-07","2015-03-13","100","10","8","10","10","10","10","strict","0.16"
"12092499","https://a2.muscache.com/im/pictures/8e361c1f-86ea-4989-a6be-cedefc734069.jpg?aki_policy=large","9410008","2013-10-13","within an hour","100%","99%","t","https://a2.muscache.com/im/users/9410008/profile_pic/1412389906/original.jpg?aki_policy=profile_x_medium","15","['email', 'phone', 'google', 'amex', 'reviews', 'kba']","t","42.35012483005341","-71.08999740067044","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$200.00","1","3","19","2016-04-09","2016-08-23","99","10","10","10","10","10","10","strict","3.75"
"10454061","https://a2.muscache.com/im/pictures/351e9d4b-b7d6-4fe2-b083-1fc83c1faebb.jpg?aki_policy=large","51673899","2015-12-18","within a day","77%","33%","f","https://a2.muscache.com/im/pictures/a83a0b23-8991-44f3-9179-4d5879cbe3bb.jpg?aki_policy=profile_x_medium","16","['email', 'phone', 'reviews']","f","42.35000048452634","-71.08278843852918","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$129.00","1","2","10","2016-01-23","2016-07-28","92","10","10","10","10","10","9","strict","1.31"
"3458030","https://a1.muscache.com/im/pictures/43720394/4d359605_original.jpg?aki_policy=large","7912254","2013-08-03","N/A","N/A","N/A","f","https://a1.muscache.com/im/users/7912254/profile_pic/1404092304/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34465973157918","-71.0799936010803","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","$500.00","1","2","14","2014-09-13","2015-10-18","100","10","10","10","10","10","9","strict","0.58"
"4432035","https://a2.muscache.com/im/pictures/db1952f4-585e-4723-be2b-ef25bc431690.jpg?aki_policy=large","22892596","2014-10-23","within an hour","100%","100%","f","https://a2.muscache.com/im/users/22892596/profile_pic/1414386199/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.349757160919","-71.08775450314117","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$248.00","2","2","50","2015-03-28","2016-08-26","93","10","9","10","10","10","10","strict","2.83"
"13992811","https://a2.muscache.com/im/pictures/ed6429e1-e1c2-4587-b7d4-43f6c7508c45.jpg?aki_policy=large","25296328","2014-12-28","within an hour","100%","88%","f","https://a0.muscache.com/im/users/25296328/profile_pic/1442638471/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'jumio']","t","42.351626891634034","-71.08249268655617","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$97.00","1","1","8","2016-07-19","2016-08-19","95","10","10","10","10","10","10","flexible","4.71"
"7881551","https://a0.muscache.com/im/pictures/111071185/f6a3e979_original.jpg?aki_policy=large","1639654","2012-01-22","within an hour","100%","86%","f","https://a1.muscache.com/im/users/1639654/profile_pic/1368498652/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","42.353169030580865","-71.07888777434367","Apartment","Entire home/apt","4","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials}","$210.00","2","1","93","2015-09-06","2016-08-28","95","10","10","10","10","10","9","strict","7.58"
"10701625","https://a2.muscache.com/im/pictures/cd4e8ca9-ff34-4881-aa8e-88f79d2fa5f8.jpg?aki_policy=large","51673899","2015-12-18","within a day","77%","33%","f","https://a2.muscache.com/im/pictures/a83a0b23-8991-44f3-9179-4d5879cbe3bb.jpg?aki_policy=profile_x_medium","16","['email', 'phone', 'reviews']","f","42.34483511245797","-71.08075172857512","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$249.00","1","2","4","2016-04-17","2016-07-26","85","10","10","10","10","10","9","strict","0.83"
"14713259","https://a2.muscache.com/im/pictures/edeb5f7b-48c6-4145-855f-ab2a756d2904.jpg?aki_policy=large","91548283","2016-08-23","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/a2aad1ce-e772-496c-87da-a974eb9cbfbf.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.34924409216707","-71.07792578438382","Condominium","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$130.00","1","3","4","2016-08-26","2016-09-02","95","10","10","10","10","10","10","strict","4"
