"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"748526","3932149","2012-10-20","within an hour","88%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.679446687670655","-122.36354945031556","House","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector}","2","3","strict","$69.00"
"3908378","1611939","2012-01-16","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.676776068001075","-122.36573925452797","House","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Wireless Internet,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer}","1","2","moderate","$96.00"
"2868006","14660515","2014-04-24","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","47.68308159908718","-122.34900812775406","Apartment","Private room","2","1.5","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Washer,Dryer,Essentials,Shampoo}","1","1","flexible","$60.00"
"5683646","7475488","2013-07-14","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.67236711874453","-122.35204133880826","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Smoke Detector,Essentials,Shampoo}","2","1","moderate","$95.00"
"2762241","14127360","2014-04-10","within an hour","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio']","t","47.67260961220636","-122.3599415966947","Apartment","Private room","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","3","moderate","$100.00"
"4760181","2745335","2012-06-26","within an hour","100%","100%","t","2","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']","t","47.66911184008564","-122.3602233517183","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","1","3","moderate","$55.00"
"4287974","20219463","2014-08-18","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews']","f","47.67351780439878","-122.27494018017745","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","2","1","moderate","$130.00"
"48848","212404","2010-08-25","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio']","t","47.671587043300455","-122.25994740399302","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Shampoo}","1","2","strict","$125.00"
"9999759","29935483","2015-03-24","within a day","100%","N/A","f","1","['email', 'phone']","f","47.66958388545281","-122.26271095004583","House","Entire home/apt","6","3.0","5","5","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","6","4","moderate","$300.00"
"3774113","2336122","2012-05-10","within an hour","100%","N/A","f","1","['email', 'phone', 'reviews', 'kba']","t","47.671856783163626","-122.27457812684989","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","3","moderate","$200.00"
"8227710","658155","2011-06-02","within an hour","100%","100%","t","13","['email', 'phone', 'reviews', 'kba']","t","47.66137026900953","-122.26799527989228","House","Entire home/apt","12","3.5","5","7","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","3","strict","$400.00"
"23919","95510","2010-03-18","within a day","100%","N/A","f","1","['email', 'phone', 'facebook', 'reviews']","f","47.668409755001086","-122.27024689760577","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Cat(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Shampoo}","3","3","strict","$165.00"
"7698721","1024728","2011-08-26","N/A","N/A","N/A","f","2","['email', 'phone', 'reviews', 'jumio']","t","47.67253248557309","-122.27857076996395","House","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Breakfast,Pets live on this property,Cat(s),Hot Tub,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","1","moderate","$117.00"
"7872818","3382100","2012-08-26","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","47.67145027765348","-122.27636821082963","House","Entire home/apt","2","1.0","1","1","Real Bed","{Wireless Internet,Free Parking on Premises,Heating,Washer,Dryer,Essentials,Shampoo}","1","2","moderate","$85.00"
"8289871","1024728","2011-08-26","N/A","N/A","N/A","f","2","['email', 'phone', 'reviews', 'jumio']","t","47.67075686416935","-122.27670921875381","House","Private room","2","1.0","1","2","Real Bed","{Wireless Internet,Kitchen,Breakfast,Hot Tub,Heating,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Shampoo}","1","2","moderate","$115.00"
"1737244","9148911","2013-09-30","within a few hours","100%","N/A","t","1","['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']","t","47.67105427659155","-122.27890718932444","House","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","strict","$62.00"
"1429904","7688686","2013-07-24","within a day","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.66398274933784","-122.27482611715182","Cabin","Entire home/apt","2","1.0","0","2","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Cat(s),Heating,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$100.00"
"9074837","7182858","2013-06-29","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews']","f","47.660946116393184","-122.28685822610602","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Free Parking on Premises,Pets live on this property,Heating,Washer,Dryer,Essentials,Shampoo}","1","1","flexible","$100.00"
"4278896","3650148","2012-09-23","within a few hours","100%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","47.665025323404095","-122.28053356880413","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$60.00"
"4016079","16206353","2014-05-31","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","47.6596404841275","-122.27077772581688","Apartment","Entire home/apt","4","1.0","2","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Gym,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","3","moderate","$185.00"
"7389950","5371112","2013-03-08","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.657383080243314","-122.28578794612561","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Breakfast,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","moderate","$99.00"
"3529563","9893268","2013-11-08","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook']","f","47.659985600495226","-122.27224578984392","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Gym,Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Essentials,Shampoo}","4","2","moderate","$200.00"
"8612922","41402752","2015-08-13","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.65724093762146","-122.28477358046445","House","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","2","1","moderate","$125.00"
"7564942","39663044","2015-07-27","N/A","N/A","N/A","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","47.66459067641659","-122.28164435658216","Apartment","Private room","2","1.0","1","1","Airbed","{Kitchen,Free Parking on Premises,Heating,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials}","1","1","moderate","$60.00"
"5228066","3650148","2012-09-23","within a few hours","100%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","47.66580643249395","-122.28143812274546","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","2","4","strict","$100.00"
"8150045","17640965","2014-07-04","within an hour","100%","100%","f","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","47.66622533523533","-122.27675635150327","House","Private room","2","1.0","1","1","Pull-out Sofa","{TV,Wireless Internet,Free Parking on Premises,Pets live on this property,Other pet(s),Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Lock on Bedroom Door}","1","1","flexible","$55.00"
"3413183","17208894","2014-06-24","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews']","f","47.64806732654159","-122.38286105722695","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Shampoo}","1","1","flexible","$550.00"
"3123041","597729","2011-05-17","within an hour","100%","100%","t","1","['email', 'phone', 'reviews']","f","47.64417928170769","-122.38384747542048","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials}","1","2","moderate","$75.00"
"2492143","512103","2011-04-15","within a day","60%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","47.647815153727464","-122.38898152626606","House","Private room","2","1.0","1","1","Real Bed","{Cable TV,Wireless Internet,Air Conditioning,Kitchen,Pets live on this property,Dog(s),Cat(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","strict","$95.00"
"6714652","16007710","2014-05-26","within a day","88%","100%","t","2","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","47.646570549811116","-122.38841791663602","Loft","Entire home/apt","2","1.0","0","1","Pull-out Sofa","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Pets Allowed,Gym,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","1","moderate","$150.00"
"6678058","34953514","2015-06-03","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews']","f","47.64767851842145","-122.39247421529103","House","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","1","strict","$110.00"
"1696194","8956137","2013-09-20","within a few hours","100%","100%","f","6","['email', 'phone', 'reviews', 'kba']","t","47.632970710167385","-122.39488690437373","House","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer}","1","2","strict","$228.00"
"9352778","208959","2010-08-22","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews']","f","47.647765231143914","-122.38250655818243","House","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","4","2","strict","$110.00"
"2720963","3676438","2012-09-25","within a few hours","100%","N/A","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","47.64161953692924","-122.389724880791","House","Entire home/apt","6","3.5","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Pets Allowed,Gym,Pets live on this property,Dog(s),Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","6","3","strict","$950.00"
"6591879","34487300","2015-05-29","within a few hours","100%","N/A","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","47.64336320158841","-122.3881651919329","Apartment","Entire home/apt","4","1.5","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","1","7","strict","$225.00"
"10023353","12166833","2014-02-12","within an hour","100%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","47.645709597601105","-122.39206043439563","House","Entire home/apt","6","2.0","3","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","1","strict","$125.00"
"8207987","43281593","2015-09-03","within an hour","100%","N/A","f","1","['phone']","f","47.64653806616788","-122.39373832425251","House","Private room","2","2.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Smoke Detector,Carbon Monoxide Detector,Shampoo}","1","3","flexible","$68.00"
"3971346","14446306","2014-04-18","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","47.64667347178021","-122.3849647399193","House","Entire home/apt","6","1.5","3","3","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,Laptop Friendly Workspace}","1","2","moderate","$250.00"
"3382533","5177328","2013-02-21","within an hour","98%","100%","t","6","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","47.641205651697206","-122.38686559245234","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","2","strict","$150.00"
